Instrument Serial Num,Reading #,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,Mg Compound,Mg Compound Level,Mg Compound Error,Mg Concentration,Mg Error1s,Mg User Factor Slope,Mg User Factor Offset,Al Compound,Al Compound Level,Al Compound Error,Al Concentration,Al Error1s,Al User Factor Slope,Al User Factor Offset,Si Compound,Si Compound Level,Si Compound Error,Si Concentration,Si Error1s,Si User Factor Slope,Si User Factor Offset,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,P User Factor Slope,P User Factor Offset,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,S User Factor Slope,S User Factor Offset,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,K User Factor Slope,K User Factor Offset,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ca User Factor Slope,Ca User Factor Offset,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,Ti User Factor Slope,Ti User Factor Offset,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,V User Factor Slope,V User Factor Offset,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Cr User Factor Slope,Cr User Factor Offset,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Mn User Factor Slope,Mn User Factor Offset,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Fe User Factor Slope,Fe User Factor Offset,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Co User Factor Slope,Co User Factor Offset,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Ni User Factor Slope,Ni User Factor Offset,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Cu User Factor Slope,Cu User Factor Offset,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,Zn User Factor Slope,Zn User Factor Offset,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,As User Factor Slope,As User Factor Offset,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Se User Factor Slope,Se User Factor Offset,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Rb User Factor Slope,Rb User Factor Offset,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Sr User Factor Slope,Sr User Factor Offset,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Y User Factor Slope,Y User Factor Offset,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Zr User Factor Slope,Zr User Factor Offset,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Nb User Factor Slope,Nb User Factor Offset,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Mo User Factor Slope,Mo User Factor Offset,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Ag User Factor Slope,Ag User Factor Offset,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Cd User Factor Slope,Cd User Factor Offset,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sn User Factor Slope,Sn User Factor Offset,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Sb User Factor Slope,Sb User Factor Offset,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,Ba User Factor Slope,Ba User Factor Offset,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,W User Factor Slope,W User Factor Offset,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Hg User Factor Slope,Hg User Factor Offset,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Pb User Factor Slope,Pb User Factor Offset,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Bi User Factor Slope,Bi User Factor Offset,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,Th User Factor Slope,Th User Factor Offset,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,U User Factor Slope,U User Factor Offset,LE Compound,LE Compound Level,LE Compound Error,LE Concentration,LE Error1s,LE User Factor Slope,LE User Factor Offset,Sample ID,Sample Type,Project,User,Real Time 1,Real Time 2
843772,37,2023-03-14,11:11:14,Geochem(3-Beam),,37,No,,,PPM,,,,8712,737,1,0,,,,1061,214,1,0,,,,3818,46,1,0,,,,9952,39,1,0,,,,11321,39,1,0,,,,85642,225,1,0,,,,5946,26,1,0,,,,<LOD,193,1,0,,,,<LOD,46,1,0,,,,<LOD,31,1,0,,,,149,7,1,0,,,,101,5,1,0,,,,<LOD,11,1,0,,,,<LOD,6,1,0,,,,17,2,1,0,,,,62,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,51,1,1,0,,,,29,1,1,0,,,,<LOD,4,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,5,1,1,0,,,,<LOD,19,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,871,1,0,,,,<LOD,10,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,38,1,0,,,,10,2,1,0,,,,4,1,1,0,,,,873119,747,1,0,117,Powder,IPH_Induction,IPH,15,45
843772,38,2023-03-14,11:12:43,Geochem(3-Beam),,38,No,,,PPM,,,,10763,719,1,0,,,,798,199,1,0,,,,3022,42,1,0,,,,14048,49,1,0,,,,12743,42,1,0,,,,78013,200,1,0,,,,9349,32,1,0,,,,<LOD,185,1,0,,,,<LOD,47,1,0,,,,<LOD,30,1,0,,,,128,7,1,0,,,,94,5,1,0,,,,<LOD,11,1,0,,,,<LOD,6,1,0,,,,20,2,1,0,,,,52,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,48,1,1,0,,,,40,1,1,0,,,,<LOD,4,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,6,1,1,0,,,,<LOD,19,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,35,1,0,,,,<LOD,862,1,0,,,,<LOD,9,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,36,1,0,,,,<LOD,11,1,0,,,,<LOD,7,1,0,,,,870875,728,1,0,170,Powder,IPH_Induction,IPH,15,45
843772,39,2023-03-14,11:17:34,Geochem(3-Beam),,39,No,,,PPM,,,,17302,826,1,0,,,,2696,224,1,0,,,,5269,54,1,0,,,,6037,30,1,0,,,,9529,36,1,0,,,,79960,219,1,0,,,,14418,47,1,0,,,,<LOD,199,1,0,,,,<LOD,50,1,0,,,,<LOD,33,1,0,,,,108,7,1,0,,,,100,6,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,20,2,1,0,,,,79,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,73,1,1,0,,,,69,1,1,0,,,,<LOD,4,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,4,1,1,0,,,,<LOD,20,1,0,,,,<LOD,21,1,0,,,,<LOD,27,1,0,,,,<LOD,37,1,0,,,,<LOD,937,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,4,1,0,,,,<LOD,40,1,0,,,,<LOD,12,1,0,,,,4,1,1,0,,,,864331,830,1,0,48,Powder,IPH_Induction,IPH,15,45
843772,40,2023-03-14,11:19:57,Geochem(3-Beam),,40,No,,,PPM,,,,15713,982,1,0,,,,1571,244,1,0,,,,9923,79,1,0,,,,20921,80,1,0,,,,12714,52,1,0,,,,80962,252,1,0,,,,22375,76,1,0,,,,<LOD,240,1,0,,,,<LOD,57,1,0,,,,<LOD,39,1,0,,,,380,12,1,0,,,,214,9,1,0,,,,<LOD,16,1,0,,,,<LOD,8,1,0,,,,28,2,1,0,,,,111,3,1,0,,,,<LOD,4,1,0,,,,<LOD,3,1,0,,,,44,1,1,0,,,,65,1,1,0,,,,<LOD,6,1,0,,,,<LOD,7,1,0,,,,<LOD,6,1,0,,,,8,1,1,0,,,,<LOD,21,1,0,,,,<LOD,22,1,0,,,,<LOD,28,1,0,,,,<LOD,38,1,0,,,,<LOD,1026,1,0,,,,<LOD,14,1,0,,,,<LOD,11,1,0,,,,3,1,1,0,,,,<LOD,49,1,0,,,,28,2,1,0,,,,12,1,1,0,,,,834927,983,1,0,150,Powder,IPH_Induction,IPH,15,45
843772,41,2023-03-14,11:21:50,Geochem(3-Beam),,41,No,,,PPM,,,,17236,914,1,0,,,,2353,263,1,0,,,,4301,56,1,0,,,,8012,38,1,0,,,,10259,41,1,0,,,,109483,323,1,0,,,,15201,55,1,0,,,,<LOD,179,1,0,,,,<LOD,57,1,0,,,,<LOD,38,1,0,,,,123,8,1,0,,,,119,7,1,0,,,,<LOD,15,1,0,,,,<LOD,8,1,0,,,,21,2,1,0,,,,106,2,1,0,,,,<LOD,3,1,0,,,,<LOD,3,1,0,,,,75,1,1,0,,,,67,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,6,1,0,,,,4,1,1,0,,,,<LOD,21,1,0,,,,<LOD,22,1,0,,,,<LOD,29,1,0,,,,<LOD,39,1,0,,,,<LOD,1029,1,0,,,,<LOD,12,1,0,,,,<LOD,10,1,0,,,,<LOD,5,1,0,,,,<LOD,46,1,0,,,,19,2,1,0,,,,7,1,1,0,,,,832613,929,1,0,33,Powder,IPH_Induction,IPH,15,45
843772,42,2023-03-14,11:23:13,Geochem(3-Beam),,42,No,,,PPM,,,,10840,892,1,0,,,,1114,252,1,0,,,,4330,55,1,0,,,,10992,47,1,0,,,,9774,40,1,0,,,,98463,292,1,0,,,,11408,44,1,0,,,,<LOD,218,1,0,,,,<LOD,53,1,0,,,,<LOD,38,1,0,,,,179,9,1,0,,,,155,7,1,0,,,,<LOD,14,1,0,,,,<LOD,8,1,0,,,,30,2,1,0,,,,94,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,48,1,1,0,,,,37,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,6,1,0,,,,7,1,1,0,,,,<LOD,20,1,0,,,,<LOD,21,1,0,,,,<LOD,27,1,0,,,,<LOD,36,1,0,,,,<LOD,995,1,0,,,,<LOD,12,1,0,,,,<LOD,10,1,0,,,,<LOD,5,1,0,,,,<LOD,46,1,0,,,,23,2,1,0,,,,11,1,1,0,,,,852494,900,1,0,237,Powder,IPH_Induction,IPH,15,45
843772,43,2023-03-14,11:24:57,Geochem(3-Beam),,43,No,,,PPM,,,,10085,769,1,0,,,,969,214,1,0,,,,2372,42,1,0,,,,11107,43,1,0,,,,14121,47,1,0,,,,82653,221,1,0,,,,8083,31,1,0,,,,<LOD,202,1,0,,,,<LOD,48,1,0,,,,<LOD,31,1,0,,,,133,7,1,0,,,,114,6,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,20,2,1,0,,,,61,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,50,1,1,0,,,,33,1,1,0,,,,<LOD,4,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,5,1,1,0,,,,<LOD,19,1,0,,,,<LOD,20,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,819,1,0,,,,<LOD,10,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,39,1,0,,,,12,2,1,0,,,,4,1,1,0,,,,870178,775,1,0,82,Powder,IPH_Induction,IPH,15,45
843772,44,2023-03-14,11:26:35,Geochem(3-Beam),,44,No,,,PPM,,,,18384,955,1,0,,,,3122,270,1,0,,,,5370,62,1,0,,,,8448,40,1,0,,,,10518,43,1,0,,,,107787,326,1,0,,,,13982,53,1,0,,,,<LOD,194,1,0,,,,<LOD,59,1,0,,,,<LOD,37,1,0,,,,124,8,1,0,,,,139,7,1,0,,,,<LOD,15,1,0,,,,<LOD,8,1,0,,,,27,2,1,0,,,,73,2,1,0,,,,<LOD,4,1,0,,,,<LOD,3,1,0,,,,75,1,1,0,,,,55,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,6,1,0,,,,5,1,1,0,,,,<LOD,22,1,0,,,,<LOD,22,1,0,,,,<LOD,29,1,0,,,,<LOD,39,1,0,,,,<LOD,1103,1,0,,,,<LOD,13,1,0,,,,<LOD,11,1,0,,,,3,1,1,0,,,,<LOD,48,1,0,,,,20,2,1,0,,,,9,1,1,0,,,,831858,965,1,0,206,Powder,IPH_Induction,IPH,15,45
843772,45,2023-03-14,11:28:16,Geochem(3-Beam),,45,No,,,PPM,,,,11207,894,1,0,,,,1523,249,1,0,,,,3588,52,1,0,,,,12648,52,1,0,,,,9397,40,1,0,,,,93618,277,1,0,,,,9997,40,1,0,,,,<LOD,229,1,0,,,,<LOD,54,1,0,,,,<LOD,35,1,0,,,,168,9,1,0,,,,150,7,1,0,,,,<LOD,14,1,0,,,,<LOD,8,1,0,,,,25,2,1,0,,,,97,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,44,1,1,0,,,,40,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,6,1,0,,,,<LOD,7,1,0,,,,<LOD,20,1,0,,,,<LOD,21,1,0,,,,<LOD,27,1,0,,,,<LOD,36,1,0,,,,<LOD,958,1,0,,,,<LOD,13,1,0,,,,<LOD,10,1,0,,,,<LOD,5,1,0,,,,<LOD,45,1,0,,,,23,2,1,0,,,,11,1,1,0,,,,857465,897,1,0,235,Powder,IPH_Induction,IPH,15,45
843772,46,2023-03-14,11:30:11,Geochem(3-Beam),,46,No,,,PPM,,,,12834,785,1,0,,,,1469,217,1,0,,,,3591,47,1,0,,,,12394,47,1,0,,,,13579,46,1,0,,,,83819,225,1,0,,,,11341,39,1,0,,,,<LOD,190,1,0,,,,<LOD,49,1,0,,,,<LOD,32,1,0,,,,171,8,1,0,,,,119,6,1,0,,,,9,3,1,0,,,,<LOD,7,1,0,,,,20,2,1,0,,,,59,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,60,1,1,0,,,,47,1,1,0,,,,<LOD,4,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,9,1,1,0,,,,<LOD,19,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,36,1,0,,,,<LOD,927,1,0,,,,<LOD,10,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,40,1,0,,,,9,2,1,0,,,,3,1,1,0,,,,860469,793,1,0,129,Powder,IPH_Induction,IPH,15,45
843772,47,2023-03-14,11:32:31,Geochem(3-Beam),,47,No,,,PPM,,,,15723,889,1,0,,,,2591,256,1,0,,,,2934,49,1,0,,,,7284,35,1,0,,,,10579,41,1,0,,,,103093,298,1,0,,,,9066,38,1,0,,,,<LOD,193,1,0,,,,<LOD,52,1,0,,,,<LOD,36,1,0,,,,91,8,1,0,,,,115,6,1,0,,,,<LOD,14,1,0,,,,<LOD,7,1,0,,,,24,2,1,0,,,,71,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,71,1,1,0,,,,37,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,<LOD,7,1,0,,,,<LOD,21,1,0,,,,<LOD,21,1,0,,,,<LOD,28,1,0,,,,<LOD,37,1,0,,,,<LOD,1013,1,0,,,,<LOD,12,1,0,,,,<LOD,10,1,0,,,,<LOD,5,1,0,,,,<LOD,44,1,0,,,,15,2,1,0,,,,7,1,1,0,,,,848297,898,1,0,252,Powder,IPH_Induction,IPH,15,45
843772,48,2023-03-14,11:34:02,Geochem(3-Beam),,48,No,,,PPM,,,,16190,886,1,0,,,,1782,225,1,0,,,,10849,76,1,0,,,,10612,45,1,0,,,,9269,38,1,0,,,,73958,213,1,0,,,,19940,63,1,0,,,,<LOD,227,1,0,,,,<LOD,55,1,0,,,,<LOD,35,1,0,,,,330,11,1,0,,,,123,7,1,0,,,,<LOD,14,1,0,,,,<LOD,7,1,0,,,,20,2,1,0,,,,82,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,52,1,1,0,,,,88,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,7,1,1,0,,,,<LOD,20,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,35,1,0,,,,<LOD,976,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,5,1,0,,,,<LOD,44,1,0,,,,22,2,1,0,,,,10,1,1,0,,,,856664,885,1,0,168,Powder,IPH_Induction,IPH,15,45
843772,49,2023-03-14,11:35:26,Geochem(3-Beam),,49,No,,,PPM,,,,11022,841,1,0,,,,1389,230,1,0,,,,8592,68,1,0,,,,12267,49,1,0,,,,9443,38,1,0,,,,84517,240,1,0,,,,10935,40,1,0,,,,<LOD,225,1,0,,,,<LOD,50,1,0,,,,<LOD,35,1,0,,,,209,9,1,0,,,,145,7,1,0,,,,<LOD,14,1,0,,,,<LOD,7,1,0,,,,26,2,1,0,,,,94,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,45,1,1,0,,,,48,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,5,1,1,0,,,,<LOD,20,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,35,1,0,,,,<LOD,881,1,0,,,,<LOD,12,1,0,,,,<LOD,9,1,0,,,,<LOD,5,1,0,,,,<LOD,43,1,0,,,,20,2,1,0,,,,12,1,1,0,,,,861231,846,1,0,69,Powder,IPH_Induction,IPH,15,45
843772,50,2023-03-14,11:36:50,Geochem(3-Beam),,50,No,,,PPM,,,,10973,782,1,0,,,,908,215,1,0,,,,2688,43,1,0,,,,11839,45,1,0,,,,14045,47,1,0,,,,82562,221,1,0,,,,7972,31,1,0,,,,<LOD,202,1,0,,,,<LOD,47,1,0,,,,<LOD,30,1,0,,,,184,8,1,0,,,,121,6,1,0,,,,<LOD,12,1,0,,,,<LOD,6,1,0,,,,20,2,1,0,,,,77,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,50,1,1,0,,,,34,1,1,0,,,,<LOD,4,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,11,1,1,0,,,,<LOD,19,1,0,,,,<LOD,19,1,0,,,,<LOD,25,1,0,,,,<LOD,34,1,0,,,,<LOD,853,1,0,,,,<LOD,10,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,39,1,0,,,,14,2,1,0,,,,6,1,1,0,,,,868496,786,1,0,98,Powder,IPH_Induction,IPH,15,45
843772,51,2023-03-14,11:38:31,Geochem(3-Beam),,51,No,,,PPM,,,,23120,930,1,0,,,,3600,254,1,0,,,,5262,59,1,0,,,,6051,31,1,0,,,,10611,41,1,0,,,,95863,277,1,0,,,,13743,49,1,0,,,,<LOD,191,1,0,,,,<LOD,55,1,0,,,,<LOD,36,1,0,,,,117,8,1,0,,,,129,7,1,0,,,,<LOD,14,1,0,,,,<LOD,7,1,0,,,,22,2,1,0,,,,85,2,1,0,,,,<LOD,3,1,0,,,,<LOD,3,1,0,,,,90,1,1,0,,,,59,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,6,1,1,0,,,,<LOD,21,1,0,,,,<LOD,22,1,0,,,,<LOD,28,1,0,,,,<LOD,38,1,0,,,,<LOD,1007,1,0,,,,<LOD,12,1,0,,,,<LOD,10,1,0,,,,<LOD,5,1,0,,,,<LOD,44,1,0,,,,7,2,1,0,,,,5,1,1,0,,,,841229,932,1,0,30,Powder,IPH_Induction,IPH,15,45
843772,52,2023-03-14,11:40:51,Geochem(3-Beam),,52,No,,,PPM,,,,11528,865,1,0,,,,1071,234,1,0,,,,6375,61,1,0,,,,10839,45,1,0,,,,9601,38,1,0,,,,84145,241,1,0,,,,8439,35,1,0,,,,<LOD,240,1,0,,,,<LOD,50,1,0,,,,<LOD,32,1,0,,,,202,9,1,0,,,,156,7,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,26,2,1,0,,,,86,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,41,1,1,0,,,,39,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,3,1,1,0,,,,<LOD,19,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,34,1,0,,,,<LOD,886,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,5,1,0,,,,<LOD,43,1,0,,,,23,2,1,0,,,,12,1,1,0,,,,867413,865,1,0,95,Powder,IPH_Induction,IPH,15,45
843772,53,2023-03-14,11:42:13,Geochem(3-Beam),,53,No,,,PPM,,,,19107,968,1,0,,,,2854,274,1,0,,,,4880,60,1,0,,,,8424,40,1,0,,,,10418,43,1,0,,,,110904,335,1,0,,,,13307,52,1,0,,,,<LOD,190,1,0,,,,<LOD,55,1,0,,,,<LOD,39,1,0,,,,114,8,1,0,,,,130,7,1,0,,,,<LOD,15,1,0,,,,<LOD,8,1,0,,,,30,2,1,0,,,,70,2,1,0,,,,<LOD,4,1,0,,,,<LOD,3,1,0,,,,81,1,1,0,,,,56,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,6,1,0,,,,<LOD,8,1,0,,,,<LOD,22,1,0,,,,<LOD,23,1,0,,,,<LOD,29,1,0,,,,<LOD,39,1,0,,,,<LOD,1037,1,0,,,,<LOD,13,1,0,,,,<LOD,11,1,0,,,,3,1,1,0,,,,<LOD,48,1,0,,,,20,2,1,0,,,,10,1,1,0,,,,829592,977,1,0,200,Powder,IPH_Induction,IPH,15,45
843772,54,2023-03-14,11:43:35,Geochem(3-Beam),,54,No,,,PPM,,,,12170,874,1,0,,,,940,234,1,0,,,,5990,60,1,0,,,,12772,51,1,0,,,,11430,44,1,0,,,,85192,246,1,0,,,,14602,50,1,0,,,,<LOD,221,1,0,,,,<LOD,49,1,0,,,,<LOD,33,1,0,,,,218,9,1,0,,,,151,7,1,0,,,,<LOD,14,1,0,,,,<LOD,7,1,0,,,,34,2,1,0,,,,93,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,49,1,1,0,,,,47,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,9,1,1,0,,,,<LOD,20,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,36,1,0,,,,<LOD,877,1,0,,,,<LOD,12,1,0,,,,<LOD,9,1,0,,,,3,1,1,0,,,,<LOD,44,1,0,,,,24,2,1,0,,,,11,1,1,0,,,,856265,877,1,0,131,Powder,IPH_Induction,IPH,15,45
843772,55,2023-03-14,11:45:04,Geochem(3-Beam),,55,No,,,PPM,,,,10212,819,1,0,,,,772,227,1,0,,,,5778,57,1,0,,,,13926,53,1,0,,,,8411,35,1,0,,,,85975,240,1,0,,,,12871,44,1,0,,,,<LOD,208,1,0,,,,<LOD,50,1,0,,,,<LOD,31,1,0,,,,229,9,1,0,,,,145,6,1,0,,,,11,3,1,0,,,,<LOD,7,1,0,,,,22,2,1,0,,,,70,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,43,1,1,0,,,,49,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,5,1,0,,,,4,1,1,0,,,,<LOD,19,1,0,,,,<LOD,20,1,0,,,,<LOD,26,1,0,,,,<LOD,35,1,0,,,,<LOD,899,1,0,,,,<LOD,11,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,42,1,0,,,,19,2,1,0,,,,8,1,1,0,,,,861454,826,1,0,85,Powder,IPH_Induction,IPH,15,45
843772,56,2023-03-14,11:46:55,Geochem(3-Beam),,56,No,,,PPM,,,,14738,817,1,0,,,,2590,229,1,0,,,,2749,46,1,0,,,,7687,34,1,0,,,,9975,37,1,0,,,,87217,239,1,0,,,,12970,44,1,0,,,,<LOD,189,1,0,,,,<LOD,51,1,0,,,,<LOD,33,1,0,,,,92,7,1,0,,,,96,6,1,0,,,,<LOD,13,1,0,,,,<LOD,7,1,0,,,,19,2,1,0,,,,67,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,76,1,1,0,,,,51,1,1,0,,,,<LOD,4,1,0,,,,3,1,1,0,,,,<LOD,5,1,0,,,,6,1,1,0,,,,<LOD,20,1,0,,,,<LOD,21,1,0,,,,<LOD,27,1,0,,,,<LOD,37,1,0,,,,<LOD,919,1,0,,,,<LOD,11,1,0,,,,<LOD,9,1,0,,,,<LOD,4,1,0,,,,<LOD,40,1,0,,,,7,2,1,0,,,,<LOD,8,1,0,,,,861656,823,1,0,11,Powder,IPH_Induction,IPH,15,45
843772,57,2023-03-14,11:48:50,Geochem(3-Beam),,57,No,,,PPM,,,,9934,762,1,0,,,,1521,200,1,0,,,,3992,47,1,0,,,,8059,34,1,0,,,,8312,32,1,0,,,,63790,169,1,0,,,,9833,33,1,0,,,,<LOD,254,1,0,,,,<LOD,43,1,0,,,,<LOD,28,1,0,,,,141,7,1,0,,,,128,6,1,0,,,,<LOD,12,1,0,,,,<LOD,6,1,0,,,,22,2,1,0,,,,89,2,1,0,,,,<LOD,3,1,0,,,,<LOD,2,1,0,,,,38,1,1,0,,,,39,1,1,0,,,,<LOD,4,1,0,,,,<LOD,5,1,0,,,,<LOD,5,1,0,,,,5,1,1,0,,,,<LOD,18,1,0,,,,<LOD,18,1,0,,,,<LOD,24,1,0,,,,<LOD,32,1,0,,,,<LOD,768,1,0,,,,<LOD,10,1,0,,,,<LOD,8,1,0,,,,<LOD,4,1,0,,,,<LOD,38,1,0,,,,19,2,1,0,,,,7,1,1,0,,,,894071,759,1,0,24,Powder,IPH_Induction,IPH,15,45
843772,58,2023-03-14,11:50:12,Geochem(3-Beam),,58,No,,,PPM,,,,8898,912,1,0,,,,826,263,1,0,,,,3439,53,1,0,,,,12243,52,1,0,,,,11132,45,1,0,,,,107081,323,1,0,,,,9069,40,1,0,,,,<LOD,212,1,0,,,,<LOD,55,1,0,,,,<LOD,36,1,0,,,,149,9,1,0,,,,141,7,1,0,,,,<LOD,15,1,0,,,,<LOD,8,1,0,,,,33,2,1,0,,,,85,2,1,0,,,,<LOD,4,1,0,,,,<LOD,3,1,0,,,,52,1,1,0,,,,30,1,1,0,,,,<LOD,5,1,0,,,,<LOD,6,1,0,,,,<LOD,6,1,0,,,,9,1,1,0,,,,<LOD,21,1,0,,,,<LOD,21,1,0,,,,<LOD,28,1,0,,,,<LOD,37,1,0,,,,<LOD,1012,1,0,,,,<LOD,13,1,0,,,,<LOD,10,1,0,,,,<LOD,5,1,0,,,,<LOD,47,1,0,,,,25,2,1,0,,,,12,1,1,0,,,,846776,921,1,0,88,Powder,IPH_Induction,IPH,15,45
